TweetID,HandLabel,AnnotatorID
511629556974100480,Positive,80
511629594735411200,Neutral,80
511629603123646464,Neutral,77
511629640864370688,Negative,80
511629640864370688,Neutral,78
511629657649983488,Positive,80
511629720581337088,Neutral,78
511629720581337088,Neutral,78
511629754143752192,Neutral,77
511629770904567808,Negative,80
511629787681419264,Neutral,77
511629791880310784,Neutral,82
511629808640733184,Positive,82
511629817033531392,Neutral,82
511629905105547264,Positive,78
511629913494159360,Neutral,82
511629913494159360,Positive,79
511629930267152385,Neutral,77
511629963850948608,Negative,82
511629984822083584,Neutral,77
511630022554046466,Neutral,78
511630022554046466,Neutral,80
511630039348445184,Positive,80
511630068704346114,Neutral,77
511630072889880576,Neutral,78
511630072889880576,Neutral,80
511630114845884416,Positive,80
511630152603029506,Negative,78
511630173570359297,Positive,77
511630173570359297,Negative,82
511630181933404160,Positive,80
511630181933404160,Positive,78
511630211289722880,Neutral,77
511630211306491904,Positive,82
511630278406578176,Positive,82
511630282592886784,Negative,82
511630282592886784,Neutral,78
511630282605477888,Neutral,78
511630299378106369,Neutral,79
511630316180877312,Neutral,77
511630467150659584,Neutral,77
511630504903589888,Negative,80
511630504903589888,Positive,82
511630509102071810,Negative,80
511630542656524288,Neutral,77
511630576215158784,Neutral,80
511630580384280576,Neutral,78
511630580384280576,Neutral,80
511630605575278592,Positive,78
511630605587464192,Neutral,77
511630622339923968,Negative,80
511630622339923968,Neutral,78
511630651691245568,Neutral,77
511630668473057280,Neutral,82
511630710445465600,Positive,82
511630785909374976,Positive,82
511630802694995969,Negative,78
511630886589460480,Negative,82
511630886589460480,Negative,79
511630894973468673,Neutral,77
511630957904789504,Neutral,82
511631004038361088,Neutral,78
511631004038361088,Negative,77
511631008232648705,Neutral,80
511631054352818176,Positive,80
511631058547535873,Neutral,77
511631108887572480,Positive,80
511631125643395072,Positive,80
511631146636292096,Neutral,78
511631188591923200,Neutral,77
511631196959166464,Negative,80
511631196972142593,Negative,77
511631213761556480,Positive,82
511631251498082304,Positive,82
511631335362801664,Neutral,82
511631335362801664,Neutral,78
511631343785349120,Positive,78
511631373116141569,Positive,77
511631394095632385,Neutral,82
511631410889650177,Neutral,77
511631528301170688,Negative,80
511631557665497088,Neutral,80
511631561868201984,Neutral,77
511631566075092992,Neutral,80
511631591240908801,Neutral,82
511631591240908801,Positive,80
511631662535692288,Neutral,78
511631729644560384,Positive,77
511631729644560384,Positive,78
511631754827169792,Negative,80
511631796753408000,Neutral,77
511631926755856384,Neutral,82
511631935152877570,Neutral,82
511631951946457088,Neutral,82
511632002265911296,Neutral,78
511632069399965697,Negative,79
511632081966088192,Positive,77
511632090333708288,Neutral,82
511632111321612288,Neutral,77
511632128082059265,Positive,80
511632170054868994,Neutral,80
511632182620983297,Positive,77
511632199385632768,Neutral,80
511632199418773504,Positive,80
511632199419183105,Neutral,78
511632203617697792,Positive,77
511632203617697792,Positive,78
511632211997913088,Negative,80
511632220378124288,Negative,77
511632232939663360,Neutral,82
511632237172101120,Negative,82
511632245535174656,Neutral,82
511632253932142593,Negative,78
511632308437131264,Negative,79
511632308475265025,Positive,77
511632312631848961,Negative,82
511632316842930176,Neutral,77
511632346224001024,Positive,80
511632346224001024,Positive,82
511632404914528256,Positive,80
511632409100439552,Neutral,77
511632417505828864,Positive,80
511632417527201792,Negative,80
511632459466027008,Neutral,78
511632497202188288,Neutral,78
511632497202188288,Neutral,77
511632505598799872,Negative,80
511632539132260352,Neutral,77
511632572682866688,Neutral,78
511632572682866688,Neutral,82
511632576906534912,Neutral,82
511632623048065024,Neutral,82
511632660796411904,Neutral,78
511632694338662400,Neutral,79
511632732099596288,Neutral,77
511632748847452160,Neutral,82
511632794976788480,Negative,77
511632845325221888,Negative,80
511632849502744577,Neutral,80
511632891457986560,Neutral,77
511632895644295169,Positive,80
511632920826875904,Positive,80
511632929198702592,Positive,78
511632958579822592,Neutral,77
511632962753150977,Neutral,80
511632966972637184,Positive,77
511633059226329088,Negative,82
511633084408938496,Positive,82
511633109562175488,Negative,82
511633109562175488,Negative,82
511633134752772096,Negative,78
511633180882116608,Positive,79
511633180882116608,Neutral,78
511633193435688960,Negative,78
511633193435688960,Negative,77
511633214432374784,Negative,82
511633260582273024,Neutral,77
511633273161011200,Negative,80
511633281537015808,Negative,80
511633289912651776,Neutral,77
511633457701994496,Neutral,80
511633474475012096,Negative,80
511633474475012096,Negative,82
511633537389588480,Neutral,78
511633575146315776,Positive,78
511633575146315776,Positive,77
511633583510151168,Neutral,80
511633596093071360,Neutral,77
511633629660082177,Negative,82
511633659011411968,Negative,78
511633659011411968,Positive,82
511633684177641472,Positive,82
511633684177641472,Neutral,82
511633709368614912,Positive,78
511633738695204865,Negative,79
511633776472903681,Neutral,78
511633776472903681,Neutral,77
511633793237917696,Positive,82
511633793237917696,Neutral,78
511633814222012416,Neutral,77
511633872921296896,Neutral,80
511633919066652672,Negative,80
511633919066652672,Negative,82
511633944240852992,Neutral,77
511633956811177984,Neutral,80
511634015557025792,Negative,78
511634015557025792,Negative,80
511634019717775360,Neutral,78
511634019738714112,Neutral,77
511634019751321600,Positive,80
511634116207734784,Positive,77
511634162324082690,Neutral,82
511634204288118785,Neutral,78
511634204288118785,Neutral,82
511634204300279809,Positive,82
511634229449728000,Neutral,79
511634242041053184,Neutral,78
511634242041053184,Neutral,77
511634275603468288,Neutral,82
511634292360089600,Neutral,77
511634363683848192,Neutral,80
511634367844585472,Neutral,80
511634376249987072,Positive,78
511634376249987072,Positive,77
511634384626409472,Positive,82
511634384626409472,Neutral,80
511634430775930880,Positive,78
511634430775930880,Positive,80
511634472710586369,Neutral,78
511634502087503872,Neutral,77
511634514662010880,Neutral,80
511634531447996416,Negative,77
511634531447996416,Neutral,78
511634556605452288,Negative,82
511634581779251200,Negative,82
511634598560669697,Neutral,82
511634598560669697,Neutral,82
511634623705919489,Positive,78
511634665661165569,Negative,79
511634665661165569,Neutral,78
511634745340731393,Neutral,78
511634745340731393,Neutral,77
511634787304763392,Neutral,82
511634791498665984,Neutral,77
511634833408528384,Positive,80
511634833408528384,Positive,82
511634837607022592,Neutral,80
511634866962956288,Negative,77
511634875384733696,Negative,80
511634879545491456,Neutral,80
511634879545491456,Neutral,78
511634896326885376,Neutral,78
511634921488928768,Positive,77
511634942468423681,Neutral,78
511634942468423681,Neutral,80
511634959250255872,Positive,77
511634959266611201,Positive,82
511634959266611201,Positive,82
511635034751922177,Neutral,82
511635043144302592,Neutral,82
511635059934515200,Neutral,78
511635131241484289,Neutral,79
511635198316789761,Positive,77
511635206701580288,Neutral,82
511635206701580288,Neutral,78
511635206726766592,Neutral,77
511635219313881089,Positive,80
511635311575592960,Neutral,80
511635311588569088,Neutral,77
511635328352800769,Neutral,80
511635408036593664,Neutral,80
511635408044965888,Neutral,78
511635450004791296,Negative,77
511635500302868480,Positive,80
511635521291161600,Negative,77
511635546469593088,Neutral,82
511635550634508288,Positive,82
511635567444901888,Neutral,82
511635605185241088,Neutral,78
511635621937684480,Positive,79
511635638723280896,Positive,77
511635642933968896,Negative,82
511635659707416576,Neutral,77
511635710022270976,Neutral,80
511635722600996864,Neutral,78
511635722600996864,Negative,80
511635735188094976,Neutral,77
511635743610265601,Neutral,80
511635747787780096,Neutral,80
511635810710740992,Neutral,78
511635844273557504,Neutral,77
511635965879013376,Neutral,80
511635986854715393,Positive,77
511636066533912578,Positive,82
511636095923019776,Positive,82
511636095923404800,Negative,82
511636125278932992,Positive,78
511636129456467969,Positive,79
511636175619366912,Neutral,77
511636183982833665,Neutral,82
511636183982833665,Negative,82
511636272075378688,Neutral,77
511636293025939456,Positive,80
511636305617633280,Neutral,78
511636305617633280,Negative,80
511636343378956289,Positive,77
511636372722298880,Positive,80
511636389520494592,Neutral,80
511636393689239553,Neutral,78
511636465005363200,Neutral,77
511636477592502272,Negative,80
511636485997858816,Neutral,77
511636486002057216,Positive,82
511636506965213184,Positive,82
511636532113858560,Neutral,82
511636569871376386,Neutral,78
511636569871376386,Neutral,78
511636607611305984,Positive,77
511636616025485314,Negative,82
511636662129287168,Negative,77
511636666319400960,Positive,80
511636666348761088,Negative,80
511636670513283073,Neutral,77
511636695692107776,Negative,80
511636725039239168,Negative,80
511636750213447681,Negative,78
511636750213447681,Neutral,82
511636750238629888,Neutral,77
511636767012028416,Negative,80
511636880237293569,Positive,77
511636884460929024,Negative,82
511636892841160704,Negative,82
511636943164424194,Neutral,82
511636951561019392,Neutral,78
511636951561019392,Positive,78
511637001880473600,Neutral,78
511637022860410880,Neutral,77
511637027050496000,Neutral,82
511637073192030210,Positive,77
511637106725113856,Neutral,80
511637106725113856,Negative,82
511637131895508992,Neutral,78
511637131895508992,Neutral,80
511637178037067776,Negative,77
511637232579772416,Positive,80
511637249357000704,Negative,80
511637287092752384,Neutral,78
511637303882563584,Neutral,77
511637316444893184,Neutral,80
511637350011920384,Neutral,77
511637417137545217,Neutral,82
511637521982164992,Negative,82
511637597488443392,Neutral,78
511637597488443392,Neutral,82
511637601665945601,Neutral,78
511637614252683264,Neutral,79
511637614261469184,Neutral,82
511637614261469184,Neutral,77
511637618464157696,Negative,82
511637664588898304,Neutral,77
511637664588898304,Neutral,78
511637672981323776,Neutral,80
511637689763102720,Positive,80
511637735887876097,Neutral,77
511637765264801792,Neutral,80
511637861708623872,Neutral,78
511637886870228992,Positive,77
511637907845562368,Negative,80
511638000128638976,Neutral,77
511638033695641600,Neutral,82
511638201467801600,Neutral,82
511638235014238208,Neutral,82
511638276935921664,Neutral,78
511638276935921664,Positive,78
511638344057774081,Neutral,77
511638398587527169,Neutral,82
511638411183398912,Negative,78
511638411183398912,Neutral,77
511638411187589120,Negative,80
511638427956416512,Neutral,78
511638427956416512,Neutral,80
511638436336254976,Neutral,77
511638490862596097,Negative,80
511638499263799296,Neutral,80
511638516007436288,Positive,78
511638516007436288,Positive,82
511638520222711809,Neutral,78
511638520222711809,Neutral,77
511638541194260480,Negative,80
511638545371377665,Neutral,78
511638545371377665,Positive,77
511638545392742400,Neutral,82
511638549561888768,Neutral,82
511638574761254912,Positive,82
511638578947170304,Positive,78
511638591530074112,Positive,79
511638608286334976,Neutral,77
511638637667037185,Neutral,82
511638641861349376,Positive,82
511638641861349376,Positive,77
511638646051848192,Positive,80
511638662833250304,Negative,80
511638692185001985,Positive,80
511638767665283072,Neutral,80
511638767669501952,Neutral,80
511638826419486720,Neutral,78
511638826419486720,Neutral,78
511638834811908096,Positive,77
511638864138891264,Positive,80
511638872523300864,Neutral,77
511638876725592064,Neutral,82
511638880924094464,Neutral,82
511638889338257409,Neutral,82
511638901887627264,Positive,78
511638906107076608,Positive,79
511638943834841088,Neutral,77
